HUC_SIZE,StationCode,RT_RO_Other,DATE,MONTH,YEAR,LAT,LON,SC_COUNTY,StationDepth_m,CHANNEL_WIDTH_log,Logger_DO_mean,Logger_Salin_mean,Logger_Temp_mean,Logger_pH_mean,Chl_a_DHEC,TOC_sediment,SiltClay,Entero_DHEC,Entero_LOG,FecalColiform_DHEC,Fecal_LOG,Met_Total,PAH_Total,PCB_Total,DDT_Total,PBDE_Total,ERMQ_DDT_tot,ERMQ_met,ERMQ_PAH_tot,ERMQ_PCB_tot,ERMQ_ALL,trawl_SP_RICH,trawl_ABUNDANCE,trawl_ABUNDANCE_area,benth_SP_RICH,benth_ABUNDANCE,benth_ABUNDANCE_AREA,BIBI,AMBI,MAMBI,benth_SENCP_ABUND,benth_SENSC_ABUND,benth_SENSC_relABUND,benth_TCSENS_ABUND,benth_TCSENS_relABUND,PRCP_1,PRCP_2,PRCP_3,PRCP_4,PRCP_5,PRCP_6,PRCP_7,DAYS_SINCE_RAIN,TAVG_1,TAVG_2,TAVG_3,TAVG_4,TAVG_5,TAVG_6,TAVG_7,DAYMET_10dPRCP_cm,DAYMET_14dPRCP_cm,DAYMET_30dPRCP_cm,DAYMET_45dPRCP_cm,DAYMET_60dPRCP_cm,DAYMET_90dPRCP_cm,DAYMET_10dTAVG_degC,DAYMET_14dTAVG_degC,DAYMET_30dTAVG_degC,DAYMET_45dTAVG_degC,DAYMET_60dTAVG_degC,DAYMET_90dTAVG_degC,DJF_TAVG_diff,DJF_PRCP_diff,MAM_TAVG_diff,MAM_PRCP_diff,JJA_TAVG_diff,JJA_PRCP_diff,ANN_TAVG_diff,ANN_PRCP_diff,preSON_TAVG_diff,preSON_PRCP_diff,preANN_TAVG_diff,preANN_PRCP_diff,PDSI,PHDI,ZNDX,PMDI,SP01,SP02,SP03,SP06,SP09,SP12,SP24,AMO,AO,NAO,ONI,HUC_AREA_HA,IMPERV_PRCT,OPEN_WATER_prct,DEVELOPED_OPEN_SPACE_prct,DEVELOPED_LOW_INTENSITY_prct,DEVELOPED_MEDIUM_INTENSITY_prct,DEVELOPED_HIGH_INTENSITY_prct,BARREN_LAND_prct,DECIDUOUS_FOREST_prct,EVERGREEN_FOREST_prct,MIXED_FOREST_prct,SHRUB_SCRUB_prct,HERBACEUOUS_prct,HAY_PASTURE_prct,CULTIVATED_CROPS_prct,WOODY_WETLANDS_prct,EMERGENT_HERBACEUOUS_WETLANDS_prct,DEVALLCAT_prct,DEVHIGHCAT_prct,DEVLOWCAT_prct,AGRCAT_prct,FORCAT_prct,MARCAT_prct,WATCAT_prct,COMMERCIAL_POND_prct,GOLF_POND_prct,MIXED_POND_prct,RESIDENTIAL_POND_prct,ALL_PONDS_prct,COMMERCIAL_POND_density,GOLF_POND_density,MIXED_POND_density,RESIDENTIAL_POND_density,ALL_PONDS_density,GROUP_A_prct,GROUP_B_prct,GROUP_C_prct,GROUP_D_prct,GROUP_AD_prct,GROUP_BD_prct,GROUP_CD_prct,POORLY_DRAINE_prct,WELL_DRAIN_prct,POP_2010,personsPERha
14,RT042069,TidalCreek,7/13/04,7,2004,32.51,-80.72,Beaufort,3.7,5.47,5.34,26.59,31.36,7.51,12.6,0.17,28.67,,,11,1.079181246,43.1,11.42,0,0,0,0,0.02,0.000393343,0,0.008285502,10,148,0.107246377,32,683,7761.363636,3,0.83,0.58,9,9,1.32,34,4.98,0,0,0.76,0.86,0.86,0.86,0.86,2,84.5,83.5,83.5,84,83.5,83.5,84,1.7,4.4,13.4,21.6,21.6,29.5,28.88,28.27,27.72,27.54,27.15,25.11,-1.51,-8.03,0.18,-8.83,-0.47,-6.26,-0.25,-27.26,0.75,-5.93,-0.16,-0.55,-1.96,-1.96,-1.66,-1.96,-0.69,-0.05,-0.3,-0.68,-1.18,-1.13,0.83,0.22,-0.2,1.13,0.47,15330,2.36,27.31,17.33862084,2.974223397,0.705001102,0.242344129,0.242344129,0.991407799,31.87926856,6.697510465,2.88609826,4.053756334,4.692663582,4.340163032,22.73628553,27.3,21.26018947,0.94734523,20.31284424,9.275170742,69.24432694,27.3,27.31,0.01,0,0.03,0.07,0.12,0.06,0,0.11,0.34,0.52,46.48,4.86,2.64,5.78,15.84,18.93,5.43,48.62,51.34,10603.64,0.69
14,RT042070,TidalCreek,7/8/04,7,2004,32.98,-79.9,Berkeley,2.4,3.87,5.54,2.05,29.98,7.04,6.45,4.88,79.97,,,30,1.491361694,241.16,346.68,0,0.76,0,0.01,0.13,0.01,0,0.05,1,7,0.005072464,7,199,2261.363636,2.5,4.01,0.24,0,0,0,67,33.67,0,0,0,0,0,0.01,0.06,5,84.5,85.5,85.5,85.5,85,84.5,84,5.8,6.9,10.8,11.1,11.6,23.2,27.33,27.09,26.93,26.87,26.08,23.95,-1.81,-4.94,0.89,-5.42,-0.01,-2.71,0.04,-29.9,0.34,-8.4,-0.14,0.02,-1.96,-1.96,-1.66,-1.96,-0.69,-0.05,-0.3,-0.68,-1.18,-1.13,0.83,0.22,-0.2,1.13,0.47,11622,5.38,12.77,4.659727782,3.779023219,3.026421137,2.065652522,1.024819856,1.152922338,50.72858287,0.112089672,3.170536429,1.617293835,0.480384307,0.240192154,27.84627702,24.78,13.53082466,5.092073659,8.438751001,1.745396317,84.62770216,24.78,12.77,0.04,0.02,0,0,0.06,0.09,0.01,0,0,0.1,17.38,4.83,9.55,6.31,8.12,6.33,47.44,77.75,22.21,610.68,0.05
14,RT042072,TidalCreek,7/7/04,7,2004,32.74,-79.89,Charleston,1.5,3.25,4.67,33.49,31.3,7.68,12,2.07,62.08,,,0,0,149.85,333.32,0,0,0.49,0,0.08,0.01,0,0.03,16,37,0.026811594,60,592,6727.272727,4.5,3.09,0.6,51,51,8.61,183,30.91,0,0,0,0,0,0.6,0.75,5,87.5,87,86.5,86,84.5,84,83,5.2,5.4,5.8,5.9,5.9,24.9,27.48,27.3,27.13,27.04,26.17,24.04,-1.81,-4.94,0.89,-5.42,-0.01,-2.71,0.04,-29.9,0.34,-8.4,-0.14,0.02,-1.96,-1.96,-1.66,-1.96,-0.69,-0.05,-0.3,-0.68,-1.18,-1.13,0.83,0.22,-0.2,1.13,0.47,7953,11.57,28.71,18.72623574,22.95627376,4.515209125,0.522813688,6.796577947,0.037649948,25.2851711,0.047528517,4.420152091,2.13878327,4.657794677,0.005378565,9.553231939,50.25,46.72053232,5.038022814,41.68250951,11.45975119,41.48251687,50.25,28.71,0.02,0,0,1.47,1.49,0.14,0,0,2.36,2.51,41.62,27.6,0,0,16.16,0,14.6,30.76,69.22,11830.91,1.48
14,RT042073,TidalCreek,8/11/04,8,2004,32.6,-80.12,Charleston,1.5,3.85,7.9,36.65,28.21,7.71,6.75,0.12,6.98,,,22,1.361727836,54.21,24.77,0,0,0,0,0.02,0.000720239,0,0.008589237,15,123,0.089130435,25,380,4318.181818,3,3.53,0.35,167,167,43.95,328,86.32,0.02,0.02,0.02,0.02,0.02,0.02,0.02,9,76,76.5,76.5,76.5,75.5,76,77,1.1,3.4,7.7,11.6,12.1,12.1,26.43,26.55,27.27,27.61,27.64,27.21,-1.81,-4.94,0.89,-5.42,-0.01,-2.71,0.04,-29.9,0.34,-8.4,-0.14,0.02,-1.43,-1.43,0.98,-0.91,0.78,0.14,0.38,-0.7,-0.65,-0.74,0.84,0.31,-0.72,-0.48,0.64,7825,4.82,18.74,27.23726977,9.035752979,0.82340195,0.021668472,3.921993499,0.281690141,35.18959913,0.151679307,1.560130011,1.516793066,8.602383532,0.541711809,10.96424702,35.11,37.11809317,0.845070423,36.27302275,13.06608884,49.66413868,35.11,18.74,0.19,0.15,3.89,0.53,4.77,0.07,0.4,3.63,1.06,5.18,29.57,15.64,0,0,42.09,0,12.67,54.76,45.21,3207.94,0.4
14,RT042074,TidalCreek,7/20/04,7,2004,32.35,-80.5,Beaufort,1.8,3.87,4.42,35.91,30.08,7.58,3.65,0.82,31.8,,,4,0.698970004,74.65,37.22,0.58,0,0,0,0.04,0.00089055,0.003244444,0.01,15,56,0.04057971,32,294,3340.909091,3.5,2.74,0.5,9,9,3.06,70,23.81,0,0.86,1.29,1.29,1.29,1.29,1.29,1,82,81.5,82,82,82.5,83.5,83.5,4.1,5.4,9,14.7,14.7,22.5,28.6,28.88,28.43,28.24,28.11,26.3,-1.51,-8.03,0.18,-8.83,-0.47,-6.26,-0.25,-27.26,0.75,-5.93,-0.16,-0.55,-1.96,-1.96,-1.66,-1.96,-0.69,-0.05,-0.3,-0.68,-1.18,-1.13,0.83,0.22,-0.2,1.13,0.47,22003,1.57,30.68,12.65306122,2.244897959,0.408163265,0.028382057,3.87755102,0.244897959,36.04081633,4.857142857,2.408163265,6.367346939,12,1.510204082,17.02040816,44.82,15.33450451,0.436545322,14.89795918,17.3877551,66.93877551,44.82,30.68,0,0,0.23,0.26,0.5,0,0,0.34,0.39,0.74,52.27,14.73,0,7.81,22.79,2.39,0,32.99,67,3249.94,0.14
14,RT042075,TidalCreek,7/27/04,7,2004,32.68,-80.21,Charleston,3.4,4.7,4.12,31.59,30.92,7.52,5.74,2.08,31.6,,,23,1.380211242,95.09,64.99,0,0.79,0,0.01,0.05,0.001613503,0,0.02,16,104,0.075362319,22,150,1704.545455,2.5,3.57,0.35,1,1,0.67,50,33.33,0,0,0,0.08,0.08,0.08,0.08,3,82,82,82,82.5,82.5,82.5,83,4,4,8.8,11,13,19.9,27.38,27.7,27.94,27.79,27.63,26.27,-1.81,-4.94,0.89,-5.42,-0.01,-2.71,0.04,-29.9,0.34,-8.4,-0.14,0.02,-1.96,-1.96,-1.66,-1.96,-0.69,-0.05,-0.3,-0.68,-1.18,-1.13,0.83,0.22,-0.2,1.13,0.47,10004,0.86,18.16,7.559681698,1.094164456,0.215517241,0.033156499,0.232095491,1.210212202,42.09217507,1.608090186,2.320954907,2.304376658,17.75530504,2.868037135,20.55702918,21.52,8.902519894,0.24867374,8.653846154,20.85543767,70.0928382,21.52,18.16,0.001624666,0,0.001970877,0.05,0.05,0.01,0,0.01,0.11,0.14,17.84,28.69,4.24,0,45.9,0,3.3,53.44,46.53,3334.87,0.33
14,RT042076,TidalCreek,8/10/04,8,2004,32.87,-79.69,Charleston,3.4,3.85,4.47,37.93,27.86,7.62,12.5,1.06,27.51,,,8,0.954242509,83.46,44.98,0,0,0,0,0.04,0.001070325,0,0.01,25,126,0.091304348,28,160,1818.181818,3.5,2.73,0.5,14,3,1.88,19,11.88,0,0,0,0,0,0,0,7,77,77,76.5,75.5,76,77.5,78,0,0.8,2.3,11,11.7,12.3,24.5,24.66,25.31,25.73,25.91,25.61,-1.81,-4.94,0.89,-5.42,-0.01,-2.71,0.04,-29.9,0.34,-8.4,-0.14,0.02,-1.43,-1.43,0.98,-0.91,0.78,0.14,0.38,-0.7,-0.65,-0.74,0.84,0.31,-0.72,-0.48,0.64,13490,2.71,25.14,9.547738693,4.585427136,0.879396985,0.094221106,4.114321608,0.157035176,35.70979899,0.188442211,1.82160804,2.60678392,5.621859296,0.690954774,33.69974874,43.02,15.10678392,0.97361809,14.13316583,10.42713568,74.18341709,43.02,25.14,0.02,0.35,0.27,0.77,1.41,0.06,0.33,0.42,1.88,2.71,43.68,1.2,0.31,0,48.56,0,6.22,55.09,44.88,6197.18,0.45
14,RT042077,TidalCreek,7/27/04,7,2004,32.65,-80.2,Charleston,2.4,3.63,3.58,31.13,31.08,7.53,28.2,0.11,4.82,,,240,2.382017043,16.03,11.62,0,0,0,0,0.0094,0.000259466,0,0.003536686,27,380,0.275362319,19,163,1852.272727,3,2.86,0.35,6,6,3.68,54,33.13,0,0,0,0,0.03,0.03,0.03,4,83.5,83,82,82,82,82,82,3.8,3.8,8.3,9.8,11.8,18.9,27.48,27.8,28.04,27.88,27.7,26.32,-1.81,-4.94,0.89,-5.42,-0.01,-2.71,0.04,-29.9,0.34,-8.4,-0.14,0.02,-1.96,-1.96,-1.66,-1.96,-0.69,-0.05,-0.3,-0.68,-1.18,-1.13,0.83,0.22,-0.2,1.13,0.47,12791,0.96,11.82,7.404692082,1.319648094,0.293255132,0.04398827,0.498533724,0.249266862,44.70674487,1.085043988,1.671554252,1.774193548,16.92082111,3.739002933,20.16129032,19.98,9.061583578,0.337243402,8.724340176,21.15835777,69.64809384,19.98,11.82,0.14,0,0.01,0.05,0.21,0.16,0,0.11,0.33,0.61,19.17,26.59,1.44,0,49.77,0,3,54.21,45.76,6644.81,0.51
14,RT042078,TidalCreek,8/10/04,8,2004,32.84,-79.75,Charleston,3.7,4.47,9.41,38.49,27.36,7.83,10.9,0.26,5.91,,,2,0.477121255,35.59,3.83,0,0,0,0,0.02,0.000085714,0,0.007138493,,,,38,280,3181.818182,4.5,2.83,0.57,114,81,28.93,98,35,0,0,0,0,0,0,0,7,77,77,76.5,75.5,76,77.5,78,0.3,1.3,2.8,11.2,11.9,12.4,24.75,24.93,25.59,26.02,26.16,25.84,-1.81,-4.94,0.89,-5.42,-0.01,-2.71,0.04,-29.9,0.34,-8.4,-0.14,0.02,-1.43,-1.43,0.98,-0.91,0.78,0.14,0.38,-0.7,-0.65,-0.74,0.84,0.31,-0.72,-0.48,0.64,13490,2.71,25.14,9.547738693,4.585427136,0.879396985,0.094221106,4.114321608,0.157035176,35.70979899,0.188442211,1.82160804,2.60678392,5.621859296,0.690954774,33.69974874,43.02,15.10678392,0.97361809,14.13316583,10.42713568,74.18341709,43.02,25.14,0.02,0.35,0.27,0.77,1.41,0.06,0.33,0.42,1.88,2.71,43.68,1.2,0.31,0,48.56,0,6.22,55.09,44.88,6197.18,0.45
14,RT042079,TidalCreek,8/17/04,8,2004,32.54,-80.5,Colleton,5.2,4.68,3.83,23.58,27.56,7.1,9.76,0.94,29.23,,,50,1.707570176,74.19,99.66,0,0,0,0,0.03,0.003058145,0,0.01,19,388,0.28115942,10,41,465.9090909,3,3.07,0.33,2,2,4.88,24,58.54,0,0,0.97,1.03,1.32,1.71,1.73,2,78,78.5,77.5,78.5,77.5,78,78,9,9,21.5,24.2,29.2,36.1,25.1,25.73,26.86,27.54,27.52,27.43,-1.81,-4.94,0.89,-5.42,-0.01,-2.71,0.04,-29.9,0.34,-8.4,-0.14,0.02,-1.43,-1.43,0.98,-0.91,0.78,0.14,0.38,-0.7,-0.65,-0.74,0.84,0.31,-0.72,-0.48,0.64,12459,0.24,25.72,2.672955975,0.36687631,0.022716499,0,1.310272537,1.624737945,45.38784067,0.943396226,4.088050314,5.293501048,6.603773585,1.677148847,29.61215933,55.2,3.062548784,0.022716499,3.039832285,9.591194969,86.94968553,55.2,25.72,,,,,,,,,,,38.44,0.69,1.77,15.24,6.23,9.65,27.94,60.83,39.13,73.07,0.005865505
14,RT042080,TidalCreek,7/20/04,7,2004,32.3,-80.53,Beaufort,1.5,3.55,4.79,34.68,29.84,7.54,3.73,0.18,8.94,,,4,0.698970004,49.15,15.24,1.02,0,0,0,0.02,0.000446792,0.005722222,0.008256809,22,628,0.455072464,20,148,1681.818182,3.5,3.14,0.4,46,46,31.08,93,62.84,0,0.86,1.29,1.29,1.29,1.29,1.29,1,82,81.5,82,82,82.5,83.5,83.5,4.4,5.8,9.5,15.6,15.6,23.2,28.58,28.86,28.43,28.25,28.13,26.31,-1.51,-8.03,0.18,-8.83,-0.47,-6.26,-0.25,-27.26,0.75,-5.93,-0.16,-0.55,-1.96,-1.96,-1.66,-1.96,-0.69,-0.05,-0.3,-0.68,-1.18,-1.13,0.83,0.22,-0.2,1.13,0.47,22003,1.57,30.68,12.65306122,2.244897959,0.408163265,0.028382057,3.87755102,0.244897959,36.04081633,4.857142857,2.408163265,6.367346939,12,1.510204082,17.02040816,44.82,15.33450451,0.436545322,14.89795918,17.3877551,66.93877551,44.82,30.68,0,0,0.23,0.26,0.5,0,0,0.34,0.39,0.74,52.27,14.73,0,7.81,22.79,2.39,0,32.99,67,3249.94,0.14
14,RT042081,TidalCreek,8/17/04,8,2004,32.59,-80.66,Beaufort,6.1,4.83,3.56,21.37,27.78,7.09,2.88,0.56,19.68,,,12,1.113943352,36.08,27.83,0,0,0,0,0.01,0.000621428,0,0.007007182,7,58,0.042028986,9,96,1090.909091,3,3.61,0.29,7,7,7.29,52,54.17,0,0,0.97,1.03,1.32,1.71,1.73,2,78,78.5,77.5,78.5,77.5,78,78,7.4,7.4,18.3,20.7,28.3,39.1,24.88,25.48,26.65,27.29,27.27,27.19,-1.81,-4.94,0.89,-5.42,-0.01,-2.71,0.04,-29.9,0.34,-8.4,-0.14,0.02,-1.43,-1.43,0.98,-0.91,0.78,0.14,0.38,-0.7,-0.65,-0.74,0.84,0.31,-0.72,-0.48,0.64,4767,0.23,8.77,3.511368223,0.309430916,0.012699666,0.002539933,0.06726759,4.251311718,30.83546347,3.592089331,2.623436029,2.314005112,5.663931118,0.78030405,45.94376429,16.9,3.836038738,0.015239599,3.820799139,6.511502758,89.56006996,16.9,8.77,,,,,,,,,,,8.03,1.29,3.42,15.14,2.26,20.19,49.64,90.65,9.32,513.33,0.1
14,RT042082,TidalCreek,8/18/04,8,2004,33.07,-79.42,Charleston,2.7,3.52,7.48,20.64,28.63,7.35,13.4,0.93,20.88,,,21,1.342422681,97.19,20.63,0,0,0,0,0.05,0.000541193,0,0.01,16,770,0.557971014,16,212,2409.090909,3,4.16,0.32,7,3,1.42,127,59.91,0,0,0,1.99,6.73,11.88,12.09,3,78,77,77,77,76,76.5,76.5,16.2,16.2,17.7,26.1,38.7,42.8,23.6,23.38,24.62,25.27,25.44,25.61,-2.77,-3.33,0.52,-10.54,0.04,28,-0.29,-12.34,-0.95,-29.3,-1.23,-26.88,-1.43,-1.43,0.98,-0.91,0.78,0.14,0.38,-0.7,-0.65,-0.74,0.84,0.31,-0.72,-0.48,0.64,15516,0.44,14.97,4.428288169,0.793126239,0.034633529,0,2.709847984,0.264375413,50.36351619,0.066093853,1.321877065,0.660938533,3.83344349,0.19828156,34.83146067,69.9,5.256047938,0.034633529,5.221414408,6.741573034,87.50826173,69.9,14.97,,,,,,,,,,,18.01,6.72,0,0,60.21,0,15.04,75.25,24.73,327.37,0.02
14,RT042083,TidalCreek,7/14/04,7,2004,32.47,-80.61,Beaufort,1.2,3.93,5.28,28.54,31.43,7.55,11.3,0.23,9.01,,,50,1.707570176,29.4,0,4.36,0,0,0,0.01,0,0.02,0.007053198,15,534,0.386956522,35,218,2477.272727,3.5,1.91,0.55,15,11,5.05,14,6.42,0,0,0,0.76,0.86,0.86,0.86,3,86.5,85.5,84.5,84.5,84.5,84.5,84,2.2,3.9,9,16.5,16.5,24.2,29.33,28.73,28.11,27.85,27.48,25.49,-1.51,-8.03,0.18,-8.83,-0.47,-6.26,-0.25,-27.26,0.75,-5.93,-0.16,-0.55,-1.96,-1.96,-1.66,-1.96,-0.69,-0.05,-0.3,-0.68,-1.18,-1.13,0.83,0.22,-0.2,1.13,0.47,15330,2.36,27.31,17.33862084,2.974223397,0.705001102,0.242344129,0.242344129,0.991407799,31.87926856,6.697510465,2.88609826,4.053756334,4.692663582,4.340163032,22.73628553,27.3,21.26018947,0.94734523,20.31284424,9.275170742,69.24432694,27.3,27.31,0.01,0,0.03,0.07,0.12,0.06,0,0.11,0.34,0.52,46.48,4.86,2.64,5.78,15.84,18.93,5.43,48.62,51.34,10603.64,0.69
14,RT042084,TidalCreek,8/18/04,8,2004,33.03,-79.58,Charleston,2.7,3.49,4.66,8.52,26.53,6.04,4.76,1.61,30.47,,,130,2.117271296,74.08,50.92,0,0,0,0,0.04,0.001236376,0,0.01,15,65,0.047101449,8,40,454.5454545,2,4.36,0.18,2,0,0,29,72.5,0,0,0,1.99,6.73,11.88,12.09,3,78,77,77,77,76,76.5,76.5,13.8,13.8,15.2,18.8,29.2,32.6,23.25,23.16,24.4,25.07,25.24,25.44,-1.81,-4.94,0.89,-5.42,-0.01,-2.71,0.04,-29.9,0.34,-8.4,-0.14,0.02,-1.43,-1.43,0.98,-0.91,0.78,0.14,0.38,-0.7,-0.65,-0.74,0.84,0.31,-0.72,-0.48,0.64,9802,0.46,4.41,4.289686217,0.807626109,0.013239772,0,0.11915795,0.383953396,36.40937376,0.026479545,0.648748842,1.218059049,1.999205614,0.010996793,53.9653118,20.06,5.110552099,0.013239772,5.097312326,2.129360357,92.65192639,20.06,4.41,0.02,0,0,0,0.02,0.05,0,0,0,0.05,25.37,9.03,2.67,0,58,0,4.9,65.57,34.4,1187.7,0.12
14,RT042086,TidalCreek,7/20/04,7,2004,32.27,-80.62,Beaufort,1.5,3.4,4.69,35.2,27.14,7.71,9.01,0.04,2,,,4,0.698970004,18.72,0,0.17,0,0,0,0.0097,0,0.000983333,0.003275297,9,31,0.022463768,11,14,159.0909091,3.5,2,0.43,2,2,14.29,2,14.29,0,0.86,1.29,1.29,1.29,1.29,1.29,1,82,81.5,82,82,82.5,83.5,83.5,2.3,3.6,6.7,14.3,14.3,22,28.63,28.82,28.4,28.22,28.14,26.34,-1.51,-8.03,0.18,-8.83,-0.47,-6.26,-0.25,-27.26,0.75,-5.93,-0.16,-0.55,-1.96,-1.96,-1.66,-1.96,-0.69,-0.05,-0.3,-0.68,-1.18,-1.13,0.83,0.22,-0.2,1.13,0.47,22003,1.57,30.68,12.65306122,2.244897959,0.408163265,0.028382057,3.87755102,0.244897959,36.04081633,4.857142857,2.408163265,6.367346939,12,1.510204082,17.02040816,44.82,15.33450451,0.436545322,14.89795918,17.3877551,66.93877551,44.82,30.68,0,0,0.23,0.26,0.5,0,0,0.34,0.39,0.74,52.27,14.73,0,7.81,22.79,2.39,0,32.99,67,3249.94,0.14
14,RT042087,TidalCreek,7/28/04,7,2004,32.53,-80.33,Charleston,2.7,4.65,4.63,31.24,30.87,7.5,14,0.52,16.04,,,0,0,80.99,51.98,0.29,0,0,0,0.03,0.001439712,0.00165,0.01,14,96,0.069565217,38,242,2750,4,1.94,0.62,19,19,7.85,46,19.01,0,0,0.04,0.04,0.24,0.25,0.25,2,83.5,83.5,82.5,82.5,83,83,83,3.4,3.9,8.1,9.1,13.2,20.5,28,28.02,28.38,28.18,28.03,26.69,-1.81,-4.94,0.89,-5.42,-0.01,-2.71,0.04,-29.9,0.34,-8.4,-0.14,0.02,-1.96,-1.96,-1.66,-1.96,-0.69,-0.05,-0.3,-0.68,-1.18,-1.13,0.83,0.22,-0.2,1.13,0.47,11260,1.68,17.92,10.09684731,2.678755409,0.618174325,0.020605811,1.46301257,0.103029054,43.41644344,1.23634865,1.586647435,0.783020812,8.221718525,3.420564599,26.16937977,33.55,13.41438286,0.638780136,12.77560272,13.10529569,73.29486915,33.55,17.92,0,0,0.25,0.17,0.43,0,0,0.46,0.69,1.16,29.64,19.46,0.06,0.15,41.41,0,9.25,50.87,49.1,1721.6,0.15
14,RT042088,TidalCreek,6/30/04,6,2004,32.22,-80.82,Beaufort,1.2,4.38,4.49,31.63,29.05,7.46,15.8,0.66,25.58,,,30,1.491361694,74.23,38.63,0,0,0,0,0.03,0.001067934,0,0.01,,,,26,190,2159.090909,3,2.06,0.49,7,5,2.63,21,11.05,0,0,0.18,0.18,0.18,0.18,0.39,2,83,80,80,80.5,80.5,81,81,3.1,3.1,13,13,18.1,24.7,27.45,27.77,27.47,27.32,26.1,23.85,-1.51,-8.03,0.18,-8.83,-0.47,-6.26,-0.25,-27.26,0.75,-5.93,-0.16,-0.55,-1.57,-1.57,0.14,-1.43,0.64,0.23,0.04,-0.62,-0.67,-0.53,0.73,0.17,-0.23,-0.89,0.28,10353,1.58,16.56,13.03370787,1.894060995,0.51364366,0.048154093,0.160513644,0.385232745,40.17656501,2.873194222,3.290529695,9.245585875,1.476725522,0.176565008,26.59711075,21.14,15.48956661,0.561797753,14.92776886,1.813804173,82.5682183,21.14,16.56,0.09,0.27,0.59,2.33,3.3,0.21,0.32,0.47,1.2,2.22,43.25,5.38,0.33,1.64,27.67,14.77,6.92,51.33,48.63,13923.62,1.34
14,RT042089,TidalCreek,7/28/04,7,2004,32.52,-80.31,Charleston,2.4,4.2,4.33,26.99,31.28,7.39,13.1,1.39,28.61,,,0,0,66.84,35.22,0,0,0,0,0.03,0.000786373,0,0.01,15,753,0.545652174,23,251,2852.272727,3.5,2.12,0.47,19,19,7.57,71,28.29,0,0,0.04,0.04,0.24,0.25,0.25,2,83.5,83.5,82.5,82.5,83,83,83,3.3,3.7,7.9,8.6,12.5,19.8,27.95,27.96,28.41,28.22,28.06,26.7,-1.81,-4.94,0.89,-5.42,-0.01,-2.71,0.04,-29.9,0.34,-8.4,-0.14,0.02,-1.96,-1.96,-1.66,-1.96,-0.69,-0.05,-0.3,-0.68,-1.18,-1.13,0.83,0.22,-0.2,1.13,0.47,11260,1.68,17.92,10.09684731,2.678755409,0.618174325,0.020605811,1.46301257,0.103029054,43.41644344,1.23634865,1.586647435,0.783020812,8.221718525,3.420564599,26.16937977,33.55,13.41438286,0.638780136,12.77560272,13.10529569,73.29486915,33.55,17.92,0,0,0.25,0.17,0.43,0,0,0.46,0.69,1.16,29.64,19.46,0.06,0.15,41.41,0,9.25,50.87,49.1,1721.6,0.15
14,RT042191,TidalCreek,7/28/04,7,2004,32.49,-80.32,Colleton,2.4,4.57,5.04,33.86,30.59,7.64,9.71,0.54,15.2,,,0,0,49.14,28.16,11.39,0,0,0,0.02,0.000906843,0.06,0.01,15,39,0.02826087,39,193,2193.181818,4,1.79,0.61,8,8,4.15,18,9.33,0,0,0,0.52,0.52,0.52,0.52,3,83.5,83.5,82,83,83,83.5,83.5,3.3,3.7,7.9,8.4,12.4,19.7,28.1,28.09,28.49,28.29,28.15,26.79,-1.81,-4.94,0.89,-5.42,-0.01,-2.71,0.04,-29.9,0.34,-8.4,-0.14,0.02,-1.96,-1.96,-1.66,-1.96,-0.69,-0.05,-0.3,-0.68,-1.18,-1.13,0.83,0.22,-0.2,1.13,0.47,11260,1.68,17.92,10.09684731,2.678755409,0.618174325,0.020605811,1.46301257,0.103029054,43.41644344,1.23634865,1.586647435,0.783020812,8.221718525,3.420564599,26.16937977,33.55,13.41438286,0.638780136,12.77560272,13.10529569,73.29486915,33.55,17.92,0,0,0.25,0.17,0.43,0,0,0.46,0.69,1.16,29.64,19.46,0.06,0.15,41.41,0,9.25,50.87,49.1,1721.6,0.15
14,RT042193,TidalCreek,7/14/04,7,2004,32.42,-80.6,Beaufort,3.4,4.84,5.19,29.13,30.98,7.46,17.7,0.17,6.95,,,11,1.079181246,106.11,0,0,0,0,0,0.06,0,0,0.02,14,39,0.02826087,34,563,6397.727273,4.5,3.11,0.51,52,52,9.24,239,42.45,0,0,1.28,1.38,1.74,1.74,1.74,2,86.5,85,84.5,85,85,85,85,2.4,4,8.2,15.2,15.2,22.9,29.48,28.86,28.2,27.96,27.58,25.58,-1.51,-8.03,0.18,-8.83,-0.47,-6.26,-0.25,-27.26,0.75,-5.93,-0.16,-0.55,-1.96,-1.96,-1.66,-1.96,-0.69,-0.05,-0.3,-0.68,-1.18,-1.13,0.83,0.22,-0.2,1.13,0.47,15330,2.36,27.31,17.33862084,2.974223397,0.705001102,0.242344129,0.242344129,0.991407799,31.87926856,6.697510465,2.88609826,4.053756334,4.692663582,4.340163032,22.73628553,27.3,21.26018947,0.94734523,20.31284424,9.275170742,69.24432694,27.3,27.31,0.01,0,0.03,0.07,0.12,0.06,0,0.11,0.34,0.52,46.48,4.86,2.64,5.78,15.84,18.93,5.43,48.62,51.34,10603.64,0.69
